Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,City,Time_taken(min),Day_Ordered,Month_Ordered,Year_Ordered,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Festival_Yes
35.0,4.7,12.979096,77.640625,13.009096,77.670625,6,3,2,2,1.0,2,16,5,4,2022,0,0,0,1,0
25.0,5.0,17.422819,78.449578,17.482819,78.509578,5,1,2,3,0.0,3,14,11,3,2022,0,0,1,0,0
34.0,4.8,25.450317,81.831681,25.460317,81.841681,2,4,2,2,0.0,3,15,15,2,2022,0,1,0,0,0
27.0,4.4,19.221315,72.862381,19.231315,72.872381,4,4,0,1,1.0,3,24,3,4,2022,0,0,1,0,0
38.0,5.0,26.913726,75.75282,26.973726,75.812821,4,1,0,1,1.0,2,47,5,4,2022,0,0,0,1,1
23.0,5.0,17.450851,78.379347,17.580851,78.509347,6,1,2,2,1.0,3,20,2,3,2022,0,0,0,1,0
39.0,4.6,18.53408,73.89852,18.64408,74.00852,6,4,1,1,1.0,3,29,2,4,2022,0,1,0,0,0
27.0,5.0,26.846156,75.8023,26.906156,75.8623,3,3,0,1,1.0,2,28,28,3,2022,1,0,0,0,0
26.0,4.7,17.428294,78.404423,17.538294,78.514423,6,3,0,1,0.0,2,16,12,3,2022,0,0,0,1,0
22.0,4.5,11.021278,76.995017,11.151278,77.125017,5,1,1,1,0.0,3,16,23,3,2022,0,0,0,1,0
31.0,4.7,17.430448,78.418213,17.450448,78.438213,6,4,1,1,0.0,3,10,28,3,2022,0,1,0,0,0
31.0,4.7,22.31279,73.170283,22.32279,73.180283,6,2,0,1,1.0,3,29,17,3,2022,0,1,0,0,0
28.0,4.0,22.310526,73.170937,22.320526,73.180937,5,4,0,1,1.0,2,20,19,3,2022,0,1,0,0,0
31.0,4.6,11.003681,76.975525,11.013681,76.985525,4,4,2,1,1.0,2,24,9,3,2022,0,0,0,1,0
21.0,5.0,12.913041,77.683237,12.993041,77.763237,5,1,2,1,0.0,2,25,20,3,2022,0,0,0,1,0
21.0,4.9,12.323225,76.630028,12.373225,76.680028,4,1,2,1,1.0,2,25,1,4,2022,0,0,1,0,0
26.0,5.0,12.913041,77.683237,12.963041,77.733237,2,4,0,1,0.0,3,17,5,4,2022,0,1,0,0,0
21.0,4.8,30.885915,75.788259,31.025915,75.928259,3,1,0,1,1.0,2,31,12,2,2022,0,0,0,1,0
26.0,4.8,26.47775,80.351569,26.56775,80.441569,1,4,0,1,0.0,2,22,12,2,2022,0,0,0,1,0
21.0,4.6,15.576683,73.75575,15.596683,73.77575,2,4,0,1,1.0,2,24,17,2,2022,1,0,0,0,0
29.6091523786525,,12.311072,76.654878,12.321072,76.664878,2,4,2,2,0.0,2,16,7,3,2022,0,0,1,0,0
22.0,5.0,0.0,0.0,0.13,0.13,3,1,1,1,1.0,2,28,29,3,2022,1,0,0,0,0
20.0,4.9,13.058616,80.264151,13.188616,80.394151,1,3,0,1,1.0,2,32,27,3,2022,1,0,0,0,0
37.0,5.0,0.0,0.0,0.05,0.05,5,1,0,1,1.0,2,44,26,3,2022,0,0,0,1,0
21.0,4.9,22.760072,75.892574,22.810072,75.942574,4,1,1,1,0.0,2,13,7,3,2022,0,1,0,0,0
28.0,4.8,18.530963,73.828972,18.620963,73.918972,4,4,0,1,0.0,2,24,6,4,2022,0,1,0,0,0
23.0,4.6,0.0,0.0,0.04,0.04,2,2,1,1,0.0,2,20,17,2,2022,0,1,0,0,0
37.0,4.0,18.563934,73.915367,18.593934,73.945367,4,3,0,1,1.0,2,33,28,3,2022,0,0,1,0,0
20.0,4.7,12.906229,77.596791,12.966229,77.656791,2,3,1,2,0.0,2,16,21,3,2022,0,0,0,1,0
25.0,4.9,19.055831,72.833984,19.115831,72.893984,2,3,2,2,1.0,3,13,5,4,2022,0,0,0,1,0
21.0,4.5,30.319528,78.040267,30.329528,78.050267,1,4,0,1,0.0,3,19,17,2,2022,0,0,0,1,0
35.0,3.5,18.51421,73.838429,18.60421,73.928429,4,1,2,2,1.0,2,37,6,4,2022,0,1,0,0,0
36.0,4.7,11.000762,76.981876,11.050762,77.031876,1,4,0,1,1.0,3,23,5,4,2022,0,0,0,1,0
37.0,4.8,22.308096,73.167753,22.358096,73.217753,6,3,0,1,1.0,2,28,17,3,2022,0,0,1,0,0
21.0,4.1,0.0,0.0,0.04,0.04,6,2,0,1,1.0,3,53,15,2,2022,0,1,0,0,0
35.0,4.4,17.422819,78.449578,17.482819,78.509578,4,4,0,1,0.0,2,30,5,3,2022,1,0,0,0,0
37.0,4.8,22.760072,75.892574,22.850072,75.982574,5,3,1,1,0.0,2,22,4,3,2022,0,1,0,0,0
22.0,4.8,17.431668,78.408321,17.481668,78.458321,3,3,0,1,1.0,2,29,5,4,2022,0,0,0,1,0
24.0,4.0,0.0,0.0,0.08,0.08,2,3,1,1,1.0,3,36,4,3,2022,0,1,0,0,0
32.0,4.9,0.0,0.0,0.05,0.05,5,4,1,2,0.0,3,23,13,3,2022,1,0,0,0,0
23.0,4.6,11.000762,76.981876,11.040762,77.021876,1,2,2,2,1.0,2,26,19,3,2022,1,0,0,0,0
32.0,4.8,18.994237,72.825553,19.044237,72.875553,6,1,1,1,1.0,2,20,30,3,2022,0,1,0,0,0
36.0,5.0,12.939496,77.625999,13.069496,77.755999,6,1,0,1,0.0,2,41,16,3,2022,0,1,0,0,0
22.0,4.8,22.311358,73.164798,22.421358,73.274798,4,3,2,2,1.0,3,25,14,3,2022,1,0,0,0,0
30.0,4.6,17.440827,78.393391,17.520827,78.473391,2,1,2,2,1.0,3,38,16,3,2022,1,0,0,0,0
34.0,4.0,26.891191,75.802083,26.961191,75.872083,2,1,2,1,2.0,2,38,25,3,2022,0,1,0,0,0
20.0,4.1,19.22384,72.841347,19.27384,72.891347,4,4,0,1,0.0,2,22,7,3,2022,0,0,1,0,0
25.0,4.5,0.0,0.0,0.11,0.11,2,3,0,1,2.0,2,43,12,2,2022,0,1,0,0,0
31.0,4.5,19.22384,72.841347,19.30384,72.921347,4,3,2,3,1.0,2,28,20,3,2022,0,1,0,0,0
22.0,4.5,17.450851,78.379347,17.470851,78.399347,3,2,1,1,1.0,3,18,7,3,2022,0,1,0,0,0
34.0,4.7,12.978453,77.643685,13.108453,77.773685,2,1,0,1,1.0,2,51,25,3,2022,0,0,1,0,0
21.0,4.8,22.744648,75.894377,22.874648,76.024377,2,3,0,1,1.0,2,42,4,4,2022,1,0,0,0,0
28.0,4.6,12.979096,77.640625,13.109096,77.770625,3,3,0,1,0.0,2,39,31,3,2022,0,0,0,1,0
27.0,4.6,18.536718,73.830327,18.576718,73.870328,4,3,1,2,1.0,2,20,3,3,2022,0,0,0,1,0
31.0,4.3,18.53408,73.89852,18.55408,73.91852,1,2,2,1,1.0,2,33,30,3,2022,0,1,0,0,0
22.0,4.9,22.651847,75.881991,22.701847,75.931991,2,1,0,1,1.0,2,29,26,3,2022,0,1,0,0,0
33.0,4.9,0.0,0.0,0.13,0.13,2,4,1,2,1.0,2,29,4,4,2022,0,0,1,0,0
22.0,4.9,21.149834,72.778666,21.199834,72.828666,3,1,2,1,1.0,2,16,17,3,2022,1,0,0,0,0
26.0,4.6,18.543626,73.905101,18.573626,73.935101,2,3,0,1,1.0,3,27,19,3,2022,1,0,0,0,0
25.0,4.9,18.927584,72.832585,19.037584,72.942585,2,1,0,1,0.0,2,46,29,3,2022,0,0,0,1,0
20.0,4.9,17.431477,78.40035,17.481477,78.45035,3,1,2,2,1.0,2,12,30,3,2022,0,0,0,1,0
30.0,4.9,18.927584,72.832585,18.957584,72.862585,4,4,2,2,1.0,2,21,13,3,2022,1,0,0,0,0
22.0,4.9,18.927584,72.832585,18.987584,72.892585,1,1,0,1,1.0,2,26,28,3,2022,0,0,0,1,0
33.0,4.5,18.994237,72.825553,19.014237,72.845553,4,2,1,2,1.0,2,28,3,3,2022,1,0,0,0,0
26.0,4.5,26.913987,75.752891,26.943987,75.782891,2,3,2,2,1.0,3,10,17,3,2022,0,1,0,0,0
28.0,4.8,17.430448,78.418213,17.460448,78.448213,6,3,0,1,1.0,2,19,28,3,2022,0,0,0,1,0
31.0,4.8,23.333017,85.3172,23.373017,85.3572,4,2,0,1,1.0,1,48,1,4,2022,0,0,0,1,0
20.0,5.0,19.176269,72.836721,19.306269,72.966721,3,3,2,3,1.0,2,27,2,4,2022,0,0,0,1,0
35.0,4.9,23.351489,85.324253,23.481489,85.454253,6,1,0,1,0.0,2,26,14,3,2022,0,0,0,1,0
39.0,4.2,22.311603,73.165012,22.351603,73.205012,5,2,1,2,1.0,2,33,24,3,2022,0,1,0,0,0
25.0,4.8,13.045479,80.23311,13.105479,80.29311,2,4,0,1,1.0,2,21,3,4,2022,1,0,0,0,0
31.0,4.6,30.327968,78.046106,30.407968,78.126106,6,4,2,2,0.0,2,16,18,2,2022,0,0,1,0,0
20.0,,25.451517,81.832616,25.501517,81.882616,5,4,2,2,1.0,3,17,13,2,2022,0,0,0,1,0
34.0,5.0,18.536718,73.830327,18.576718,73.870328,1,3,2,2,1.0,2,16,7,3,2022,0,0,0,1,0
26.0,4.8,18.994237,72.825553,19.054237,72.885553,2,4,1,2,0.0,2,13,17,3,2022,0,1,0,0,0
30.0,4.2,11.003681,76.975525,11.073681,77.045525,3,1,0,1,3.0,2,44,29,3,2022,0,1,0,0,0
21.0,5.0,22.527893,88.368628,22.607893,88.448628,4,3,2,2,0.0,2,25,12,2,2022,0,1,0,0,0
30.0,4.7,18.51421,73.838429,18.62421,73.948429,4,1,2,2,1.0,2,30,2,3,2022,0,0,0,1,0
30.0,4.6,15.51315,73.78346,15.52315,73.79346,2,4,0,1,1.0,3,25,13,2,2022,0,1,0,0,0
20.0,4.8,26.913987,75.752891,27.003987,75.842891,6,1,2,2,1.0,2,24,16,3,2022,0,0,1,0,0
36.0,4.3,18.546258,73.904337,18.556258,73.914337,4,4,0,1,1.0,3,23,7,3,2022,0,1,0,0,0
32.0,4.8,18.554382,73.798206,18.584382,73.828206,6,4,1,2,0.0,2,10,9,3,2022,0,1,0,0,0
30.0,4.7,13.026279,80.174568,13.156279,80.304568,3,3,2,3,0.0,2,20,12,3,2022,1,0,0,0,0
31.0,4.9,21.17106,72.789292,21.18106,72.799292,3,4,1,1,1.0,2,22,28,3,2022,0,1,0,0,0
33.0,4.6,23.354422,85.3329,23.424422,85.4029,5,3,1,2,1.0,2,29,18,3,2022,1,0,0,0,0
35.0,4.9,12.972532,77.608179,13.012532,77.648179,1,2,0,1,1.0,2,34,1,3,2022,0,0,1,0,0
27.0,5.0,13.022394,80.242439,13.152394,80.372439,6,3,2,2,1.0,3,11,23,3,2022,0,0,0,1,0
30.0,4.7,13.049645,80.242268,13.159645,80.352268,5,1,1,1,1.0,2,26,16,3,2022,0,0,1,0,0
34.0,4.7,0.0,0.0,0.04,0.04,3,2,2,2,1.0,2,28,15,3,2022,0,0,1,0,0
32.0,4.8,17.410371,78.437225,17.540371,78.567225,2,4,2,1,1.0,2,26,2,4,2022,0,0,0,1,0
32.0,4.8,30.332735,78.054222,30.342735,78.064222,3,4,1,2,1.0,2,29,15,2,2022,1,0,0,0,0
35.0,4.9,12.98041,77.640489,13.00041,77.660489,1,4,1,2,1.0,2,17,5,3,2022,0,0,0,1,0
39.0,4.5,26.905287,75.794592,26.955287,75.844592,1,3,0,1,1.0,2,26,30,3,2022,0,1,0,0,0
28.0,5.0,0.0,0.0,0.08,0.08,3,4,2,3,1.0,3,16,29,3,2022,0,1,0,0,0
33.0,4.4,11.016298,76.972076,11.106298,77.062076,5,1,0,1,1.0,2,38,6,3,2022,1,0,0,0,0
23.0,4.7,17.424114,78.347554,17.534114,78.457554,5,3,2,2,1.0,2,27,23,3,2022,0,0,1,0,0
39.0,4.6,12.975996,80.221898,13.065996,80.311898,3,4,2,2,1.0,2,17,20,3,2022,0,1,0,0,0
24.0,4.9,18.536562,73.896485,18.606562,73.966485,6,4,2,1,1.0,3,30,2,3,2022,0,0,1,0,0
30.0,4.4,11.003669,76.976494,11.113669,77.086494,4,3,0,1,1.0,2,41,8,3,2022,0,0,1,0,0
20.0,4.8,13.02978,80.208812,13.08978,80.268812,3,1,0,1,1.0,2,21,3,4,2022,0,1,0,0,0
36.0,5.0,17.431477,78.40035,17.521477,78.49035,3,1,1,1,0.0,2,26,18,3,2022,0,1,0,0,0
36.0,4.1,17.430448,78.418213,17.440448,78.428213,3,4,0,1,0.0,2,21,17,3,2022,0,1,0,0,0
27.0,5.0,12.323194,76.630583,12.353194,76.660583,6,1,1,1,1.0,3,18,11,3,2022,0,0,0,1,0
39.0,4.8,13.054347,80.257221,13.114347,80.317221,6,1,0,1,1.0,2,29,28,3,2022,0,0,0,1,0
26.0,4.9,19.121999,72.908493,19.141999,72.928493,3,4,2,2,1.0,2,10,3,4,2022,0,0,0,1,0
21.0,4.7,12.972532,77.608179,13.002532,77.638179,6,3,1,2,0.0,2,10,19,3,2022,1,0,0,0,0
35.0,4.6,11.000762,76.981876,11.090762,77.071876,6,1,2,1,1.0,2,15,8,3,2022,1,0,0,0,0
31.0,4.2,12.979096,77.640625,12.989096,77.650625,5,4,0,1,1.0,2,29,5,3,2022,0,0,1,0,0
30.0,4.8,0.0,0.0,0.09,0.09,6,4,0,1,1.0,3,25,29,3,2022,0,1,0,0,0
23.0,4.8,12.975996,80.221898,13.045996,80.291898,3,3,1,1,1.0,2,28,18,3,2022,0,0,0,1,0
32.0,4.6,19.120083,72.907385,19.150083,72.937385,4,3,2,1,1.0,2,30,26,3,2022,0,0,1,0,0
20.0,4.8,22.31279,73.170283,22.37279,73.230283,6,1,2,2,1.0,2,18,19,3,2022,0,0,1,0,0
32.0,4.6,23.351058,85.325731,23.371058,85.345731,3,4,2,2,1.0,2,24,3,3,2022,1,0,0,0,0
24.0,4.7,10.96185,76.971082,11.05185,77.061082,3,1,1,2,1.0,3,19,27,3,2022,1,0,0,0,0
27.0,4.8,21.160522,72.771477,21.250522,72.861477,1,3,0,1,0.0,2,42,6,3,2022,0,0,1,0,1
26.0,4.7,21.170096,72.789122,21.300096,72.919122,6,4,0,1,1.0,2,23,8,3,2022,0,0,0,1,0
22.0,4.9,23.230791,77.43702,23.360791,77.56702,1,3,0,1,1.0,2,42,16,2,2022,0,0,0,1,0
39.0,4.0,0.0,0.0,0.04,0.04,2,3,0,1,0.0,2,31,17,2,2022,0,0,1,0,0
31.0,4.8,12.975996,80.221898,12.995996,80.241898,1,4,2,2,1.0,2,15,15,3,2022,0,0,1,0,0
36.0,4.8,26.474133,80.3481,26.514133,80.3881,3,3,1,1,0.0,2,32,15,2,2022,1,0,0,0,0
30.0,4.1,12.323978,76.627961,12.453978,76.757961,5,3,0,1,2.0,2,48,16,3,2022,0,1,0,0,0
30.0,4.0,12.972532,77.608179,13.002532,77.638179,1,1,2,3,0.0,2,38,26,3,2022,0,0,1,0,0
31.0,4.8,13.049645,80.242268,13.139645,80.332268,4,3,0,1,0.0,2,44,4,3,2022,0,0,0,1,0
34.0,4.1,11.003008,76.97544,11.033008,77.00544,4,4,0,1,0.0,3,24,15,3,2022,1,0,0,0,0
29.6091523786525,,22.751234,75.88949,22.791234,75.92949,4,2,2,1,0.0,2,29,13,3,2022,0,0,0,1,0
36.0,4.2,22.310329,73.169083,22.440329,73.299083,4,3,1,1,1.0,2,34,10,3,2022,1,0,0,0,0
29.0,4.9,21.186884,72.793616,21.236884,72.843616,5,3,0,1,0.0,2,20,24,3,2022,0,0,1,0,0
34.0,4.6,21.186438,72.794115,21.266438,72.874115,1,4,1,2,0.0,2,26,27,3,2022,0,0,0,1,0
21.0,4.7,22.728163,75.884212,22.738163,75.894212,3,2,2,1,1.0,2,22,11,3,2022,0,0,0,1,0
39.0,4.6,13.029198,77.570997,13.049198,77.590997,3,4,1,2,0.0,2,27,13,3,2022,1,0,0,0,0
23.0,4.6,0.0,0.0,0.01,0.01,1,2,0,1,1.0,2,28,13,2,2022,0,0,0,1,0
23.0,4.9,0.0,0.0,0.09,0.09,2,3,2,3,0.0,2,26,18,2,2022,0,0,0,1,0
28.0,4.8,26.910262,75.783013,27.020262,75.893013,5,1,1,1,1.0,2,28,23,3,2022,1,0,0,0,0
25.0,4.7,18.546947,73.900626,18.626947,73.980626,5,1,0,1,1.0,2,38,23,3,2022,0,1,0,0,0
34.0,5.0,30.905562,75.832841,30.945562,75.872841,2,3,0,1,1.0,2,34,15,2,2022,0,1,0,0,0
21.0,4.5,17.426228,78.407495,17.536228,78.517495,2,4,2,3,1.0,2,24,10,3,2022,0,1,0,0,0
31.0,4.3,12.979096,77.640625,13.069096,77.730625,2,3,1,1,0.0,2,44,12,3,2022,1,0,0,0,0
33.0,4.8,12.972532,77.608179,12.992532,77.628179,2,4,1,2,1.0,2,15,24,3,2022,0,0,0,1,0
29.0,5.0,21.157735,72.768778,21.217735,72.828778,5,3,2,2,1.0,2,25,21,3,2022,0,0,0,1,0
31.0,4.1,26.891191,75.802083,27.031191,75.942083,4,1,0,1,1.0,3,51,23,3,2022,1,0,0,0,1
29.0,4.8,13.086438,80.220672,13.156439,80.290672,2,4,1,2,1.0,2,27,16,3,2022,1,0,0,0,0
20.0,5.0,18.56245,73.916619,18.60245,73.956619,1,3,1,1,0.0,3,11,7,3,2022,0,0,0,1,0
27.0,4.5,26.47775,80.351569,26.54775,80.421569,3,4,1,2,0.0,3,10,14,2,2022,0,1,0,0,0
30.0,4.5,23.357804,85.325146,23.487804,85.455146,4,4,0,1,1.0,2,21,20,3,2022,0,0,1,0,0
28.0,4.8,22.310526,73.170937,22.340526,73.200937,2,3,2,1,0.0,2,17,13,3,2022,0,0,1,0,0
26.0,4.1,26.902908,75.792934,26.932908,75.822934,2,1,2,3,1.0,2,33,1,4,2022,0,0,1,0,0
28.0,4.1,13.086438,80.220672,13.216439,80.350672,5,1,0,1,1.0,2,32,16,3,2022,0,1,0,0,0
30.0,4.1,21.175975,72.795503,21.185975,72.805503,4,4,0,1,0.0,2,24,3,4,2022,0,1,0,0,0
33.0,4.4,17.41233,78.449654,17.49233,78.529654,1,1,1,1,2.0,2,41,16,3,2022,1,0,0,0,0
24.0,4.7,0.0,0.0,0.11,0.11,1,3,2,1,1.0,2,27,6,4,2022,0,1,0,0,0
36.0,4.5,26.914142,75.805704,26.974142,75.865704,2,4,1,2,0.0,2,15,28,3,2022,1,0,0,0,0
38.0,5.0,26.49095,80.318656,26.50095,80.328656,6,4,2,3,1.0,3,11,17,2,2022,0,0,1,0,0
32.0,3.8,23.357804,85.325146,23.467804,85.435146,4,3,1,1,1.0,2,32,12,3,2022,1,0,0,0,0
27.0,4.7,26.905287,75.794592,27.015287,75.904592,5,1,1,2,0.0,3,24,27,3,2022,0,0,1,0,0
26.0,4.2,12.323994,76.626167,12.393994,76.696167,4,1,0,1,1.0,2,31,18,3,2022,1,0,0,0,0
23.0,4.7,18.994049,72.825203,19.124049,72.955203,5,4,1,2,0.0,3,18,10,3,2022,1,0,0,0,0
29.0,4.8,23.351489,85.324253,23.481489,85.454253,4,4,0,1,1.0,3,16,4,3,2022,0,0,0,1,0
24.0,4.7,19.12663,72.829976,19.17663,72.879976,3,3,0,1,1.0,3,29,30,3,2022,0,1,0,0,0
37.0,4.7,26.891191,75.802083,26.951191,75.862083,5,1,2,3,1.0,2,30,3,3,2022,0,1,0,0,0
25.0,4.7,21.160437,72.774209,21.240437,72.854209,3,3,1,2,0.0,2,26,6,4,2022,1,0,0,0,0
32.0,4.8,22.732225,75.874765,22.842225,75.984765,6,3,2,2,0.0,2,22,6,3,2022,0,1,0,0,0
24.0,4.7,22.751857,75.866699,22.831857,75.946699,3,1,0,1,0.0,2,34,25,3,2022,0,0,1,0,0
30.0,4.5,12.337978,76.616792,12.417978,76.696792,3,4,2,1,1.0,3,27,12,3,2022,0,1,0,0,0
29.0,4.5,12.933298,77.614293,13.003298,77.684293,2,3,0,1,1.0,2,30,18,3,2022,0,1,0,0,0
26.0,4.6,23.359033,85.325347,23.449033,85.415347,5,4,2,2,1.0,3,16,31,3,2022,0,1,0,0,0
28.0,4.5,21.157735,72.768778,21.197735,72.808778,6,3,0,1,1.0,2,23,15,3,2022,0,0,0,1,0
35.0,4.7,12.986047,80.218114,13.026047,80.258114,5,2,2,2,1.0,3,28,7,3,2022,0,0,0,1,0
22.0,4.6,17.431477,78.40035,17.481477,78.45035,1,1,1,2,1.0,2,30,17,3,2022,0,0,1,0,0
38.0,4.9,11.001852,76.976268,11.021852,76.996268,2,4,2,2,0.0,2,15,19,3,2022,0,0,0,1,0
26.0,4.9,25.457687,81.835585,25.527687,81.905585,3,3,1,2,1.0,2,23,16,2,2022,1,0,0,0,0
33.0,4.8,11.025083,77.015393,11.155083,77.145393,6,1,0,1,0.0,2,30,8,3,2022,1,0,0,0,0
30.0,5.0,19.120083,72.907385,19.140083,72.927385,6,4,0,1,1.0,2,24,24,3,2022,0,1,0,0,0
36.0,4.6,11.000762,76.981876,11.090762,77.071876,4,4,2,2,0.0,3,19,6,4,2022,0,0,0,1,0
39.0,4.6,13.081878,80.248519,13.121878,80.288519,1,3,0,1,1.0,2,25,7,3,2022,0,1,0,0,0
23.0,4.5,23.374878,85.335739,23.394878,85.355739,5,4,2,1,1.0,2,14,19,3,2022,0,0,1,0,0
36.0,4.0,26.902328,75.794257,27.032328,75.924257,6,3,0,1,1.0,2,37,14,3,2022,0,0,1,0,0
37.0,4.6,26.471529,80.313458,26.501529,80.343458,1,3,0,1,1.0,2,28,11,2,2022,1,0,0,0,0
20.0,4.7,0.0,0.0,0.05,0.05,1,3,2,1,0.0,2,16,3,3,2022,0,1,0,0,0
29.0,4.7,9.979363,76.285001,10.069363,76.375001,6,4,1,1,1.0,2,30,14,2,2022,0,1,0,0,0
26.0,4.6,26.913726,75.75282,27.043726,75.88282,6,1,0,1,0.0,2,24,31,3,2022,0,1,0,0,0
20.0,4.5,26.90519,75.810753,26.91519,75.820753,3,4,1,2,0.0,3,13,7,3,2022,0,0,1,0,0
29.0,5.0,19.131141,72.813074,19.14114,72.823074,1,4,1,1,0.0,2,13,17,3,2022,0,0,1,0,0
39.0,4.6,25.449872,81.836167,25.509872,81.896167,1,4,0,1,1.0,2,23,13,2,2022,1,0,0,0,0
31.0,4.6,19.1813,72.836191,19.2313,72.886191,5,3,0,1,0.0,3,28,5,4,2022,0,0,0,1,0
27.0,4.6,17.422819,78.449578,17.472819,78.499578,4,4,2,3,0.0,3,19,19,3,2022,0,0,1,0,0
33.0,4.9,15.576683,73.75575,15.616683,73.79575,3,2,1,1,1.0,2,25,11,2,2022,0,0,0,1,0
25.0,4.6,12.914264,77.6784,12.944264,77.7084,4,4,2,1,0.0,3,12,1,4,2022,1,0,0,0,0
24.0,4.6,12.311072,76.654878,12.381072,76.724878,4,4,2,3,1.0,3,11,16,3,2022,0,0,1,0,0
21.0,4.4,18.516216,73.842527,18.526216,73.852527,5,4,0,1,0.0,2,22,15,3,2022,1,0,0,0,0
35.0,4.7,26.914142,75.805704,27.024142,75.915704,6,1,1,1,0.0,3,21,18,3,2022,1,0,0,0,0
38.0,4.9,13.064181,80.236442,13.194181,80.366442,1,4,2,1,1.0,2,29,29,3,2022,1,0,0,0,0
29.0,4.9,17.429585,78.392621,17.509585,78.472621,4,3,1,1,1.0,2,18,29,3,2022,0,0,1,0,0
39.0,4.1,13.027018,80.254791,13.107018,80.334791,6,1,0,1,1.0,2,44,4,3,2022,0,0,1,0,0
25.0,4.7,23.351058,85.325731,23.461058,85.435731,5,4,1,2,0.0,3,13,14,3,2022,0,0,0,1,0
28.0,4.6,22.695207,75.866059,22.785207,75.956059,1,3,2,2,1.0,3,25,10,3,2022,0,1,0,0,0
31.0,4.6,13.005801,80.250744,13.055801,80.300744,3,4,2,2,1.0,2,22,3,4,2022,0,0,0,1,0
26.0,4.9,25.451646,81.832796,25.501646,81.882796,4,3,2,2,1.0,2,24,17,2,2022,0,0,1,0,0
23.0,4.8,18.592718,73.773572,18.602718,73.783572,1,4,0,1,1.0,3,16,5,4,2022,0,1,0,0,0
26.0,4.8,13.029198,77.570997,13.039198,77.580997,2,4,2,2,0.0,2,17,3,4,2022,0,1,0,0,0
37.0,4.6,12.986047,80.218114,13.046047,80.278114,6,1,1,2,1.0,2,22,24,3,2022,0,0,1,0,0
24.0,4.7,12.934365,77.616155,13.014365,77.696155,2,1,2,3,1.0,3,38,10,3,2022,0,0,1,0,0
36.0,4.8,12.316967,76.603067,12.386967,76.673067,2,1,2,1,1.0,2,49,8,3,2022,0,0,1,0,1
35.0,4.8,27.161661,78.011544,27.241661,78.091544,4,4,2,2,0.0,2,18,16,2,2022,0,1,0,0,0
24.0,4.9,22.722634,75.886959,22.752634,75.916959,1,1,1,2,1.0,2,27,30,3,2022,0,1,0,0,0
27.0,4.6,17.422819,78.449578,17.532819,78.559578,3,1,1,2,1.0,2,29,6,3,2022,0,0,0,1,0
26.0,4.9,18.53408,73.89852,18.55408,73.91852,2,4,2,1,0.0,2,13,11,3,2022,0,1,0,0,0
28.0,4.4,26.492106,80.327797,26.502106,80.337797,4,4,0,1,1.0,2,24,11,2,2022,0,1,0,0,0
22.0,4.6,0.0,0.0,0.07,0.07,3,4,1,1,1.0,3,19,2,3,2022,1,0,0,0,0
31.0,4.7,30.885814,75.786976,31.015814,75.916976,4,3,1,2,1.0,3,20,16,2,2022,0,0,1,0,0
22.0,4.9,11.016298,76.972076,11.086298,77.042076,6,1,1,1,1.0,3,24,6,3,2022,0,0,0,1,0
25.0,4.4,0.0,0.0,0.08,0.08,2,1,1,2,0.0,2,38,8,3,2022,1,0,0,0,0
24.0,4.6,26.766536,75.837333,26.846536,75.917333,4,1,2,1,1.0,2,27,4,3,2022,1,0,0,0,0
33.0,4.7,17.429585,78.392621,17.499585,78.462621,3,1,2,2,1.0,2,25,29,3,2022,1,0,0,0,0
25.0,4.7,11.000762,76.981876,11.050762,77.031876,6,3,1,2,1.0,2,19,15,3,2022,1,0,0,0,0
32.0,4.3,11.022169,76.999594,11.052169,77.029594,2,1,0,1,1.0,2,32,3,4,2022,0,0,0,1,0
26.0,4.6,17.430448,78.418213,17.470448,78.458213,5,2,2,1,1.0,2,24,21,3,2022,0,0,0,1,0
32.0,4.9,26.90294,75.793007,27.03294,75.923007,4,1,2,2,1.0,2,29,8,3,2022,0,0,0,1,0
35.0,4.0,22.311844,73.165081,22.341844,73.195081,5,4,0,1,1.0,2,30,11,3,2022,0,0,0,1,0
36.0,4.9,19.254567,72.848923,19.264567,72.858923,5,4,1,2,1.0,2,21,30,3,2022,1,0,0,0,0
27.0,4.6,23.333017,85.3172,23.363017,85.3472,5,1,0,1,0.0,2,28,11,3,2022,1,0,0,0,0
26.0,4.6,26.913483,75.803139,26.983483,75.873139,1,4,0,1,1.0,2,24,6,3,2022,0,0,1,0,0
25.0,4.8,11.02091,76.940432,11.08091,77.000432,5,4,1,1,1.0,2,18,17,3,2022,0,0,0,1,0
36.0,3.6,0.0,0.0,0.08,0.08,1,4,2,2,0.0,2,37,2,4,2022,1,0,0,0,0
26.0,4.6,19.1813,72.836191,19.2913,72.946191,5,1,1,2,0.0,2,27,14,3,2022,1,0,0,0,0
38.0,4.6,18.56245,73.916619,18.57245,73.926619,2,4,2,2,1.0,2,19,21,3,2022,0,0,1,0,0
23.0,4.7,13.02978,80.208812,13.09978,80.278812,3,1,0,1,0.0,2,33,16,3,2022,0,0,0,1,0
39.0,5.0,26.90294,75.793007,26.92294,75.813007,2,4,0,1,1.0,2,24,1,3,2022,0,0,1,0,0
