Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Day_Ordered,Month_Ordered,Year_Ordered
33.0,5.0,18.636215,73.751081,18.746215,73.861081,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,28,18,3,2022
23.0,4.5,22.751234,75.88949,22.791234,75.92949,Fog,Medium,0,Drinks,motorcycle,1.0,No,Urban,22,3,3,2022
38.0,4.8,27.160934,78.044095,27.180934,78.064095,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,11,2,2022
28.0,4.8,9.982834,76.283268,10.062834,76.363268,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,19,14,2,2022
37.0,5.0,23.416792,85.316842,23.426792,85.326842,Fog,High,2,Snack,motorcycle,0.0,No,Metropolitian,36,15,3,2022
32.0,4.9,18.533811,73.899315,18.643811,74.009315,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25,23,3,2022
39.0,4.6,13.045479,80.23311,13.135479,80.32311,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,6,4,2022
29.0,4.7,18.533811,73.899315,18.563811,73.929315,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,15,3,3,2022
36.0,4.6,22.307898,73.167788,22.367898,73.227788,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,25,1,4,2022
22.0,4.2,12.934179,77.615797,12.944179,77.625797,Windy,Low,0,Drinks,motorcycle,0.0,No,,15,11,3,2022
20.0,4.7,12.316967,76.603067,12.396967,76.683067,Cloudy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,46,12,3,2022
39.0,4.1,11.010375,76.95295,11.090375,77.03295,Fog,Low,2,Meal,electric_scooter,1.0,No,Urban,38,6,3,2022
37.0,4.1,11.022298,76.998349,11.112298,77.088349,Windy,Jam,1,Meal,scooter,2.0,No,Metropolitian,36,6,3,2022
34.0,4.7,22.695207,75.866059,22.725207,75.896059,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,16,5,4,2022
,,-10.96185,76.971082,10.98185,76.991082,Sandstorms,High,1,Meal,motorcycle,0.0,No,Urban,21,1,3,2022
30.0,4.3,12.972532,77.608179,12.982532,77.618179,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,26,3,2022
32.0,4.8,9.960846,76.293936,10.020846,76.353936,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,28,15,2,2022
33.0,5.0,0.0,0.0,0.04,0.04,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,17,5,3,2022
28.0,4.8,22.751857,75.866699,22.831857,75.946699,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,10,3,2022
35.0,4.7,30.895817,75.813112,31.035817,75.953112,Stormy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38,12,2,2022
23.0,4.9,26.902328,75.794257,27.012328,75.904257,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18,27,3,2022
39.0,4.8,26.88842,75.800689,26.99842,75.910689,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,16,3,2022
33.0,5.0,26.892312,75.806896,26.942312,75.856896,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,20,5,3,2022
26.0,4.5,18.56245,73.916619,18.59245,73.946619,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,1,3,2022
21.0,4.6,22.32,73.17,22.43,73.28,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,10,3,2022
28.0,4.8,10.000706,76.349516,10.070706,76.419516,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,15,14,2,2022
28.0,4.8,22.722634,75.886959,22.792634,75.956959,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,20,3,2022
27.0,4.7,0.0,0.0,0.13,0.13,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,31,3,2022
35.0,4.8,23.353783,85.326967,23.483783,85.456967,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,25,3,2022
25.0,4.8,13.022394,80.242439,13.102394,80.322439,Windy,Low,1,Meal,scooter,0.0,,Metropolitian,10,27,3,2022
35.0,4.7,19.22384,72.841347,19.25384,72.871347,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,16,3,3,2022
28.0,4.8,26.905287,75.794592,26.975287,75.864592,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,25,3,2022
28.0,4.6,22.577821,88.400581,22.667821,88.490581,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,13,12,2,2022
29.0,5.0,23.371292,85.327872,23.501292,85.457872,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,25,3,2022
39.0,4.8,22.526461,88.364453,22.546461,88.384453,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,23,13,2,2022
24.0,4.9,12.972161,77.596014,13.032161,77.656014,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,10,5,3,2022
23.0,2.5,17.455894,78.375467,17.525894,78.445467,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Urban,32,31,3,2022
23.0,4.8,27.16185,78.040165,27.20185,78.080165,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,29,15,2,2022
,,23.416792,85.316842,23.486792,85.386842,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,4,3,2022
30.0,4.8,23.355164,85.324097,23.445164,85.414097,Fog,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,43,18,3,2022
29.0,4.8,22.74806,75.8934,22.81806,75.9634,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,29,3,2022
23.0,4.7,18.593481,73.785901,18.723481,73.915901,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,23,6,4,2022
28.0,4.6,12.972532,77.608179,13.062532,77.698179,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,18,14,3,2022
31.0,4.5,12.934179,77.615797,12.944179,77.625797,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,16,28,3,2022
25.0,4.8,0.0,0.0,0.11,0.11,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,14,3,2022
34.0,5.0,26.849596,75.800512,26.989596,75.940512,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,2,4,2022
28.0,4.9,26.849596,75.800512,26.899596,75.850512,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,18,1,4,2022
24.0,4.3,19.22384,72.841347,19.30384,72.921347,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,39,23,3,2022
29.0,4.8,21.183434,72.814492,21.273434,72.904492,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19,25,3,2022
35.0,5.0,19.103249,72.846749,19.113249,72.856749,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,26,3,2022
32.0,4.8,21.160522,72.771477,21.200522,72.811477,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,26,24,3,2022
33.0,4.9,17.431668,78.408321,17.481668,78.458321,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,29,24,3,2022
25.0,4.6,11.022298,76.998349,11.112298,77.088349,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,41,2,3,2022
37.0,4.6,19.091458,72.827808,19.201458,72.937808,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,6,3,2022
,,22.32,73.17,22.41,73.26,Fog,Jam,2,Drinks,scooter,2.0,No,Urban,38,14,3,2022
31.0,4.7,21.160437,72.774209,21.200437,72.814209,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,18,1,3,2022
31.0,4.6,17.424114,78.347554,17.504114,78.427554,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,44,14,3,2022
32.0,4.5,11.022169,76.999594,11.152169,77.129594,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,6,4,2022
28.0,4.8,13.026279,80.174568,13.156279,80.304568,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,4,4,2022
24.0,4.6,0.0,0.0,0.05,0.05,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,17,2,2022
33.0,4.9,0.0,0.0,0.03,0.03,Fog,Jam,1,Snack,motorcycle,0.0,No,Urban,30,17,2,2022
32.0,4.3,17.438263,78.397865,17.568263,78.527865,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,4,3,2022
32.0,5.0,21.149669,72.772629,21.169669,72.792629,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,21,3,2022
26.0,4.7,17.455894,78.375467,17.485894,78.405467,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,26,17,3,2022
27.0,4.7,21.149569,72.772697,21.219569,72.842697,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,27,3,2022
37.0,5.0,26.911378,75.789034,27.041378,75.919034,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,46,14,3,2022
33.0,4.9,12.986047,80.218114,13.016047,80.248114,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,13,3,2022
,,12.321214,76.621094,12.431214,76.731094,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,17,23,3,2022
26.0,5.0,26.913483,75.803139,26.953483,75.843139,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,19,3,3,2022
38.0,4.5,26.90519,75.810753,26.93519,75.840753,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,21,24,3,2022
24.0,5.0,22.725748,75.898497,22.775748,75.948497,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,20,24,3,2022
31.0,4.2,13.086438,80.220672,13.136439,80.270672,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,37,21,3,2022
37.0,4.9,18.927584,72.832585,18.957584,72.862585,Cloudy,Medium,2,Snack,motorcycle,0.0,No,Urban,19,26,3,2022
22.0,4.8,12.949934,77.699386,12.999934,77.749386,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,11,3,2022
25.0,4.7,22.725835,75.887648,22.755835,75.917648,Stormy,Low,2,Meal,scooter,1.0,No,Urban,19,28,3,2022
36.0,4.9,22.732225,75.874765,22.752225,75.894765,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,9,3,2022
22.0,4.7,26.88842,75.800689,26.93842,75.850689,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,10,5,3,2022
37.0,4.8,23.351489,85.324253,23.421489,85.394253,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,6,3,2022
34.0,4.8,18.593481,73.785901,18.643481,73.835901,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,31,21,3,2022
20.0,4.5,18.636215,73.751081,18.676215,73.791081,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,21,24,3,2022
35.0,4.5,17.429585,78.392621,17.479585,78.442621,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,1,3,2022
25.0,4.3,13.054347,80.257221,13.094347,80.297221,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,53,13,3,2022
31.0,4.8,0.0,0.0,0.08,0.08,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,17,16,2,2022
36.0,4.1,0.0,0.0,0.02,0.02,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,1,4,2022
26.0,4.8,18.56245,73.916619,18.64245,73.996619,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,30,2,4,2022
37.0,4.8,17.440827,78.393391,17.490827,78.443391,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,27,28,3,2022
29.0,4.9,26.921411,75.793604,26.951411,75.823604,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,19,3,2022
34.0,4.1,11.003008,76.97544,11.033008,77.00544,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,24,15,3,2022
21.0,4.9,9.970717,76.285447,10.100717,76.415447,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,14,12,2,2022
34.0,4.5,12.986047,80.218114,13.096047,80.328114,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20,3,2022
21.0,4.5,18.569156,73.774723,18.579156,73.784723,Windy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,7,3,2022
37.0,4.8,17.422819,78.449578,17.442819,78.469578,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,15,15,3,2022
29.0,4.5,26.47,80.35,26.5,80.38,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,15,2,2022
35.0,4.9,21.149569,72.772697,21.189569,72.812697,Windy,High,2,Snack,motorcycle,1.0,No,Metropolitian,30,7,3,2022
32.0,4.0,12.325461,76.632278,12.345461,76.652278,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,28,3,4,2022
29.0,4.9,12.325461,76.632278,12.405461,76.712278,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,23,3,2022
25.0,5.0,18.516216,73.842527,18.596216,73.922527,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,31,3,2022
20.0,4.9,0.0,0.0,0.13,0.13,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,12,3,2022
36.0,4.7,23.357804,85.325146,23.467804,85.435146,Sunny,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,38,10,3,2022
31.0,4.1,22.310329,73.169083,22.370329,73.229083,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,17,3,2022
35.0,3.8,30.905562,75.832841,31.035562,75.962841,Windy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,34,18,2,2022
32.0,4.3,12.3085,76.665808,12.3485,76.705808,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,28,3,2022
20.0,4.6,21.185047,72.80859,21.295047,72.91859,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,14,3,2022
26.0,4.5,26.913987,75.752891,26.933987,75.772891,Fog,Low,2,Meal,motorcycle,1.0,No,,18,17,3,2022
20.0,4.9,21.175104,72.804342,21.195104,72.824342,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,24,3,2022
20.0,4.7,10.003064,76.307589,10.133064,76.437589,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,15,18,2,2022
34.0,5.0,23.371292,85.327872,23.501292,85.457872,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,21,8,3,2022
20.0,4.7,12.913041,77.683237,13.023041,77.793237,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,27,3,2022
36.0,4.8,11.025083,77.015393,11.095083,77.085393,Sandstorms,Low,2,Drinks,scooter,1.0,No,,21,31,3,2022
22.0,4.7,11.026117,76.944652,11.106117,77.024652,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,26,4,3,2022
,,21.170096,72.789122,21.210096,72.829122,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,26,17,3,2022
20.0,4.7,17.422819,78.449578,17.502819,78.529578,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Urban,19,12,3,2022
25.0,4.7,19.1813,72.836191,19.2613,72.916191,Fog,Jam,2,Drinks,scooter,2.0,No,Urban,42,23,3,2022
,,22.75004,75.902847,22.83004,75.982847,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,13,31,3,2022
30.0,4.7,22.751857,75.866699,22.761857,75.876699,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,11,3,2022
23.0,5.0,19.121999,72.908493,19.131999,72.918493,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,3,3,2022
27.0,4.6,26.90519,75.810753,26.98519,75.890753,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,20,3,2022
21.0,4.6,27.158822,78.045359,27.188822,78.075359,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,21,15,2,2022
28.0,4.5,19.254567,72.848923,19.384567,72.978923,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,10,4,4,2022
,,26.90519,75.810753,26.93519,75.840753,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,15,3,2022
24.0,4.7,22.310526,73.170937,22.380526,73.240937,Windy,Jam,1,Buffet,scooter,1.0,No,,15,25,3,2022
,,22.745049,75.892471,22.825049,75.972471,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,42,10,3,2022
34.0,4.8,18.536718,73.830327,18.596719,73.890327,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,5,3,2022
26.0,4.9,12.972793,80.249982,13.032793,80.309982,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,27,9,3,2022
28.0,4.9,18.536718,73.830327,18.606718,73.900327,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,28,18,3,2022
29.0,4.5,18.55144,73.804855,18.64144,73.894855,Fog,Low,2,Snack,electric_scooter,,No,Urban,25,20,3,2022
27.0,4.8,30.328174,78.049117,30.438174,78.159117,Stormy,Medium,2,Buffet,electric_scooter,0.0,No,Urban,17,16,2,2022
26.0,4.7,19.091458,72.827808,19.141458,72.877808,Stormy,Jam,1,Meal,scooter,0.0,No,Urban,23,13,3,2022
29.0,4.6,0.0,0.0,0.08,0.08,Stormy,Medium,1,Snack,scooter,1.0,No,Urban,18,12,2,2022
37.0,3.6,10.020683,76.310631,10.150683,76.440631,Windy,Jam,1,Drinks,motorcycle,0.0,No,Urban,33,14,2,2022
29.0,5.0,11.006686,76.951736,11.066686,77.011736,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,39,13,3,2022
29.0,4.9,12.939496,77.625999,13.029496,77.715999,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,6,3,2022
26.0,4.9,22.745049,75.892471,22.795049,75.942471,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,27,26,3,2022
,,22.74806,75.8934,22.87806,76.0234,,,3,Meal,electric_scooter,1.0,No,Urban,25,16,3,2022
25.0,4.5,0.0,0.0,0.02,0.02,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,15,15,2,2022
20.0,4.7,12.297954,76.665169,12.427954,76.795169,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,30,27,3,2022
26.0,4.8,11.022477,76.995667,11.042477,77.015667,Fog,High,0,Meal,motorcycle,0.0,No,Urban,25,30,3,2022
34.0,5.0,17.424114,78.347554,17.554114,78.477554,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,45,31,3,2022
30.0,4.4,22.311844,73.165081,22.421844,73.275081,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,41,2,3,2022
36.0,4.9,21.186884,72.793616,21.296884,72.903616,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,40,2,3,2022
32.0,4.9,22.745049,75.892471,22.825049,75.972471,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,37,2,3,2022
24.0,4.9,22.761226,75.887522,22.791226,75.917522,Windy,Jam,0,Snack,motorcycle,1.0,No,,38,28,3,2022
20.0,4.3,17.430448,78.418213,17.520448,78.508213,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,35,14,3,2022
34.0,4.2,19.055831,72.833984,19.135831,72.913984,Windy,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,49,4,3,2022
29.0,4.6,18.539299,73.897902,18.569299,73.927902,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,11,3,2022
,,13.064181,80.236442,13.104181,80.276442,,,3,Snack,electric_scooter,1.0,No,Metropolitian,23,1,3,2022
37.0,4.4,22.311844,73.165081,22.371844,73.225081,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,37,26,3,2022
,,22.651847,75.881991,22.671847,75.901991,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,5,4,2022
,,26.905287,75.794592,26.975287,75.864592,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,2,3,2022
28.0,4.8,17.41233,78.449654,17.46233,78.499654,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,20,1,4,2022
31.0,4.0,19.091458,72.827808,19.181458,72.917808,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,39,10,3,2022
36.0,4.8,23.353783,85.326967,23.393783,85.366967,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,36,24,3,2022
34.0,4.6,26.891191,75.802083,27.021191,75.932083,Fog,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,49,8,3,2022
37.0,4.6,11.008638,76.984311,11.098638,77.074311,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25,23,3,2022
33.0,4.7,26.956431,75.776649,27.026431,75.846649,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,35,29,3,2022
,,15.544419,73.755736,15.654419,73.865736,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,16,2,2022
20.0,4.7,13.005801,80.250744,13.025801,80.270744,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,15,1,4,2022
35.0,4.5,18.533811,73.899315,18.623811,73.989315,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,4,4,2022
32.0,4.7,23.214459,77.434976,23.274459,77.494976,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,19,15,2,2022
31.0,5.0,22.577821,88.400581,22.637821,88.460581,Fog,Jam,1,Meal,scooter,0.0,No,Urban,29,13,2,2022
30.0,4.7,10.994136,76.963303,11.004136,76.973303,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,24,3,4,2022
24.0,4.9,12.986047,80.218114,13.016047,80.248114,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,25,1,3,2022
36.0,4.8,12.949934,77.699386,12.989934,77.739386,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,17,3,2022
29.0,4.5,11.003681,76.975525,11.073681,77.045525,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,47,4,3,2022
,,-26.913726,75.75282,26.923726,75.762821,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,19,3,2022
,,27.165108,78.015053,27.235108,78.085053,Sandstorms,Low,2,Snack,scooter,,No,Urban,13,18,2,2022
33.0,4.6,22.307898,73.167788,22.377898,73.237788,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,28,20,3,2022
24.0,4.2,0.0,0.0,0.07,0.07,Sandstorms,Medium,0,Snack,motorcycle,2.0,No,,36,25,3,2022
27.0,5.0,0.0,0.0,0.05,0.05,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,28,3,2022
38.0,4.9,0.0,0.0,0.03,0.03,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,16,5,3,2022
29.0,4.6,23.39925,85.390464,23.45925,85.450464,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,16,21,3,2022
,,12.934179,77.615797,13.014179,77.695797,Cloudy,Medium,2,Drinks,scooter,2.0,No,Metropolitian,36,4,4,2022
35.0,4.7,22.311844,73.165081,22.351844,73.205081,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,31,9,3,2022
37.0,4.9,13.026279,80.174568,13.076279,80.224568,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21,1,4,2022
31.0,4.5,11.026117,76.944652,11.066117,76.984652,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,26,5,3,2022
36.0,4.5,26.956431,75.776649,27.016431,75.836649,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,30,9,3,2022
30.0,4.8,12.325461,76.632278,12.345461,76.652278,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,21,3,2022
20.0,4.7,19.131141,72.813074,19.19114,72.873074,Sandstorms,Jam,2,Drinks,scooter,0.0,No,,19,9,3,2022
28.0,5.0,19.131141,72.813074,19.19114,72.873074,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,12,13,3,2022
29.0,5.0,18.569156,73.774723,18.639156,73.844723,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,10,3,2022
39.0,4.9,11.000762,76.981876,11.020762,77.001876,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,28,3,2022
20.0,4.9,22.651847,75.881991,22.701847,75.931991,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,22,15,3,2022
30.0,4.8,26.846156,75.8023,26.976156,75.9323,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,17,4,3,2022
31.0,4.1,11.010375,76.95295,11.030375,76.97295,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,40,3,4,2022
37.0,4.0,18.636215,73.751081,18.766215,73.881081,Windy,Medium,0,Meal,motorcycle,1.0,Yes,Metropolitian,39,25,3,2022
22.0,4.5,12.3085,76.665808,12.3585,76.715808,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Urban,21,3,3,2022
25.0,4.7,0.0,0.0,0.02,0.02,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,15,15,2,2022
30.0,5.0,12.934179,77.615797,12.994179,77.675797,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,1,4,2022
22.0,4.8,22.753659,75.903365,22.823659,75.973365,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,16,3,2022
23.0,4.6,18.563934,73.915367,18.653934,74.005367,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,29,6,3,2022
20.0,4.5,19.091458,72.827808,19.181458,72.917808,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,16,3,2022
23.0,4.6,22.32,73.17,22.35,73.2,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,20,7,3,2022
30.0,4.8,22.725835,75.887648,22.755835,75.917648,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,28,7,3,2022
28.0,4.7,21.173343,72.792731,21.183343,72.802731,Windy,Low,1,Buffet,scooter,0.0,No,Urban,11,1,4,2022
39.0,5.0,12.970221,77.645396,13.030221,77.705396,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,18,1,3,2022
,,12.321214,76.621094,12.381214,76.681094,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,33,3,3,2022
36.0,4.6,22.651847,75.881991,22.741847,75.971991,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,18,3,2022
21.0,5.0,17.431668,78.408321,17.501668,78.478321,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,10,3,2022
36.0,4.5,0.0,0.0,0.04,0.04,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,1,4,2022
32.0,4.8,0.0,0.0,0.06,0.06,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,11,2,2022
25.0,4.5,21.149569,72.772697,21.229569,72.852697,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,4,3,2022
34.0,4.8,0.0,0.0,0.02,0.02,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,20,7,3,2022
